filename,Di_A,Df_A,Dif_A,density_gcc,unit_cell_volume_A3,SA_A2,SA_m2_cm3,SA_m2_g,AV_A3,AV_fraction,AV_cm3_g,num_channels,num_pockets
DB0-m29_o88_o147_f0_pts.sym.27_repeat,9.56671,7.22727,9.15095,0.772257,2150.3,444.201,2065.76,2674.97,506.181,0.2354,0.304821,1,0
DB0-m29_o88_o1490_f0_pts.sym.76_repeat,8.47395,7.20774,8.47395,0.67857,2318.12,479.962,2070.48,3051.24,468.261,0.202,0.297685,1,0
DB0-m29_o88_o1490_f0_pts.sym.88_repeat,8.79230,7.39292,8.77386,0.646547,2314.62,504.486,2179.56,3371.08,607.356,0.2624,0.405848,1,0
DB0-m29_o88_o420_f0_pts.sym.71_repeat,8.46436,6.21692,8.06495,0.622736,2349.93,543.525,2312.94,3714.15,591.713,0.2518,0.404345,1,0
DB0-m29_o88_o42_f0_pts.sym.41_repeat,9.65028,7.63251,9.65028,0.730317,2060.52,393.731,1910.83,2616.44,409.22,0.1986,0.271937,1,0
DB0-m29_o88_o42_f0_pts.sym.46_repeat,9.50835,7.61687,9.50835,0.717866,2073.25,394.197,1901.35,2648.61,434.138,0.2094,0.291698,1,0
DB0-m29_o88_o42_f0_pts.sym.64_repeat,7.84462,5.42992,7.84462,0.752743,2127.16,432.575,2033.58,2701.56,350.131,0.1646,0.218667,1,0
DB0-m29_o88_o43_f0_pts.sym.71_repeat,10.70747,9.20271,10.70747,0.622094,2648.33,576.645,2177.39,3500.1,809.33,0.3056,0.491244,1,0
DB0-m29_o88_o45_f0_pts.sym.104_repeat,8.40763,6.85813,7.86007,0.636872,2368.24,505.568,2134.78,3351.98,553.694,0.2338,0.367107,1,0
DB0-m29_o88_o46_f0_pts.sym.108_repeat,8.53251,5.78076,8.53251,0.748036,1887.27,400.485,2122.04,2836.81,350.277,0.1856,0.248116,1,0
DB0-m29_o88_o49_f0_pts.sym.18_repeat,9.48745,7.59662,9.40825,0.696757,2126.27,409.911,1927.84,2766.88,551.128,0.2592,0.372009,1,0
DB0-m29_o88_o510_f0_pts.sym.92_repeat,10.33914,8.38271,10.33376,0.540068,2684.97,572.135,2130.88,3945.58,882.817,0.3288,0.608812,1,0
DB0-m29_o88_o51_f0_pts.sym.54_repeat,9.72990,8.62833,9.72990,0.632265,2422.33,497.178,2052.48,3246.24,640.463,0.2644,0.418179,1,0
DB0-m29_o88_o90_f0_pts.sym.68_repeat,11.70422,10.84375,11.70422,0.553822,2738.31,490.681,1791.91,3235.54,938.144,0.3426,0.61861,1,0
DB0-m29_o89_o102_f0_pts.sym.4_repeat,9.97966,8.16420,9.97966,0.744907,2192.12,339.238,1547.54,2077.49,442.369,0.2018,0.270906,1,0
DB0-m29_o89_o110_f0_pts.sym.54_repeat,8.48713,6.89026,8.48713,0.817756,2163.46,358.073,1655.09,2023.94,382.067,0.1766,0.215957,1,0
DB0-m29_o89_o1470_f0_pts.sym.3_repeat,8.91374,7.01721,8.91374,0.700991,2177.73,413.759,1899.95,2710.38,460.808,0.2116,0.301858,1,0
DB0-m29_o89_o1500_f0_pts.sym.66_repeat,10.79696,8.19114,10.79479,0.620567,2711.91,459.426,1694.1,2729.93,701.3,0.2586,0.416716,1,2
DB0-m29_o89_o150_f0_pts.sym.3_repeat,10.39095,8.39553,10.38519,0.635586,2501.24,511.617,2045.45,3218.22,580.287,0.232,0.365018,1,0
DB0-m29_o89_o1510_f0_pts.sym.41_repeat,11.80229,8.30138,11.78792,0.518088,3402.32,621.786,1827.54,3527.46,1179.92,0.3468,0.669385,1,0
DB0-m29_o89_o171_f0_pts.sym.65_repeat,18.05243,15.46205,18.01620,0.286814,12477.2,2038.17,1633.52,5695.4,7413.94,0.5942,2.07173,1,0
DB0-m29_o89_o420_f0_pts.sym.28_repeat,8.46232,7.01861,8.45990,0.723496,2165.13,395.755,1827.86,2526.43,387.991,0.1792,0.247686,1,0
DB0-m29_o89_o42_f0_pts.sym.25_repeat,7.88723,5.34103,7.61519,0.808687,1932.71,362.554,1875.88,2319.66,257.438,0.1332,0.164711,1,0
DB0-m29_o89_o430_f0_pts.sym.53_repeat,10.87180,8.42138,10.77689,0.585105,2722.63,536.402,1970.16,3367.19,815.7,0.2996,0.512045,1,0
DB0-m29_o89_o430_f0_pts.sym.76_repeat,10.22230,7.44797,10.22230,0.63836,2714.21,551.819,2033.08,3184.84,597.668,0.2202,0.344946,1,1
DB0-m29_o89_o43_f0_pts.sym.12_repeat,10.76065,8.62690,10.73333,0.664067,2483.84,488.377,1966.22,2960.87,581.714,0.2342,0.352675,1,0
DB0-m29_o89_o44_f0_pts.sym.81_repeat,6.71923,5.35246,6.71923,0.792782,2300.53,380.105,1652.25,2084.12,158.736,0.069,0.0870353,1,0
DB0-m29_o89_o45_f0_pts.sym.42_repeat,9.69142,6.20009,9.69142,0.721635,2230.32,460.081,2062.85,2858.57,434.467,0.1948,0.269942,1,0
DB0-m29_o89_o45_f0_pts.sym.45_repeat,8.07370,5.28004,7.66794,0.72256,2232.31,464.228,2079.59,2878.08,316.541,0.1418,0.196247,1,0
DB0-m29_o89_o47_f0_pts.sym.70_repeat,7.26000,5.60552,7.16817,0.821737,1906.19,344.724,1808.45,2200.76,245.898,0.129,0.156984,1,0
DB0-m29_o89_o51_f0_pts.sym.50_repeat,8.05730,5.78503,8.05730,0.683582,2272.16,500.592,2203.15,3222.95,384.904,0.1694,0.247812,1,0
DB0-m29_o89_o52_f0_pts.sym.42_repeat,9.37067,7.58296,9.37067,0.696604,2501.38,518.575,2073.16,2976.09,561.309,0.2244,0.322134,1,0
DB0-m29_o89_o530_f0_pts.sym.38_repeat,10.60075,8.62582,10.60075,0.592399,3322.8,681.352,2050.54,3461.41,972.915,0.2928,0.494261,1,1
DB0-m29_o89_o530_f0_pts.sym.52_repeat,10.55624,8.53431,10.55624,0.621573,3321.52,670.401,2018.36,3247.17,985.827,0.2968,0.477498,1,1
DB0-m29_o89_o53_f0_pts.sym.53_repeat,8.73233,6.82192,8.73233,0.653657,2914.94,632.437,2169.64,3319.23,651.78,0.2236,0.342075,1,0
DB0-m29_o89_o540_f0_pts.sym.23_repeat,10.81534,8.89002,10.81534,0.502383,4341.94,950.505,2189.12,4357.48,1544.86,0.3558,0.708225,1,0
DB0-m29_o89_o54_f0_pts.sym.5_repeat,9.92990,9.41743,9.83978,0.668903,3509.69,640.102,1823.82,2726.58,1038.87,0.296,0.442515,1,0
DB0-m29_o89_o86_f0_pts.sym.11_repeat,9.56542,7.67934,9.56542,0.808427,2163.59,343.547,1587.85,1964.13,406.323,0.1878,0.232303,1,0
DB0-m29_o89_o86_f0_pts.sym.1_repeat,9.70874,8.16756,9.68904,0.766859,2164.01,367.76,1699.44,2216.1,441.024,0.2038,0.265759,1,0
DB0-m29_o89_o90_f0_pts.sym.62_repeat,10.79242,10.01267,10.79242,0.714304,2462.24,448.998,1823.54,2552.89,673.176,0.2734,0.38275,1,0
DB0-m29_o90_o101_f0_pts.sym.110_repeat,10.47051,8.16303,9.82930,0.696741,2847.59,468.422,1644.98,2360.96,665.197,0.2336,0.335275,1,0
DB0-m29_o90_o101_f0_pts.sym.35_repeat,12.19375,11.17344,12.19375,0.562061,2845.95,529.196,1859.47,3308.31,986.405,0.3466,0.616659,1,0
DB0-m29_o90_o101_f0_pts.sym.38_repeat,11.37310,9.26050,11.08720,0.626038,2817.92,512.244,1817.81,2903.68,814.379,0.289,0.461634,1,0
DB0-m29_o90_o101_f0_pts.sym.90_repeat,10.67518,8.16293,10.26346,1.5924,2795.51,414.868,1484.05,931.959,563.016,0.2014,0.126476,1,0
DB0-m29_o90_o108_f0_pts.sym.28_repeat,8.90929,7.30245,8.90929,0.667063,2569.99,548.225,2133.18,3197.87,593.667,0.231,0.346294,1,0
DB0-m29_o90_o109_f0_pts.sym.25_repeat,10.87657,7.74461,10.69808,0.603703,2963.12,603.457,2036.56,3373.45,929.233,0.3136,0.51946,1,0
DB0-m29_o90_o148_f0_pts.sym.108_repeat,9.10639,7.20358,9.08519,0.735901,2259.41,443.511,1962.96,2667.42,508.818,0.2252,0.30602,1,0
DB0-m29_o90_o1490_f0_pts.sym.10_repeat,10.04821,8.16969,10.01084,0.62739,2459.44,537.423,2185.14,3482.91,679.789,0.2764,0.440555,1,0
DB0-m29_o90_o1500_f0_pts.sym.23_repeat,11.30284,10.23716,11.20615,0.517836,3066.39,643.468,2098.45,4052.35,1148.06,0.3744,0.723008,1,0
DB0-m29_o90_o1500_f0_pts.sym.31_repeat,8.85697,7.35039,8.72174,0.723659,3040.96,586.277,1927.94,2664.15,649.549,0.2136,0.295167,1,0
DB0-m29_o90_o1500_f0_pts.sym.3_repeat,11.43511,10.18050,11.37419,0.50327,3082.71,651.81,2114.4,4201.33,1167.11,0.3786,0.75228,1,0
DB0-m29_o90_o151_f0_pts.sym.30_repeat,11.37763,10.04143,11.37763,0.533442,3550.22,733.616,2066.4,3873.7,1069.33,0.3012,0.564635,1,0
DB0-m29_o90_o172_f0_pts.sym.48_repeat,12.73446,10.67411,12.60183,0.419769,6507.87,1221.44,1876.87,4471.21,3079.52,0.4732,1.12729,1,0
DB0-m29_o90_o43_f0_pts.sym.24_repeat,11.57859,10.23696,11.57859,0.568249,2919.77,599.547,2053.41,3613.57,1041.77,0.3568,0.627894,1,0
DB0-m29_o90_o45_f0_pts.sym.126_repeat,9.91841,8.74202,9.89143,0.610537,2551.84,522.051,2045.78,3350.79,794.132,0.3112,0.509715,1,0
DB0-m29_o90_o45_f0_pts.sym.46_repeat,8.55387,5.83398,8.47393,0.734965,2567.16,522.633,2035.84,2769.99,565.288,0.2202,0.299606,1,0
DB0-m29_o90_o46_f0_pts.sym.45_repeat,6.77117,5.11693,6.77117,0.848311,1954.3,292.234,1495.34,1762.73,157.517,0.0806,0.0950123,1,0
DB0-m29_o90_o470_f0_pts.sym.20_repeat,9.08136,6.61889,9.08136,0.679519,2395.82,466.877,1948.71,2867.78,449.457,0.1876,0.276077,1,0
DB0-m29_o90_o470_f0_pts.sym.46_repeat,9.36158,6.96821,9.36158,0.730009,2375.29,437.023,1839.87,2520.34,452.731,0.1906,0.261093,1,0
DB0-m29_o90_o47_f0_pts.sym.53_repeat,8.34186,7.03915,8.34186,0.684119,2209.48,457.333,2069.86,3025.59,475.922,0.2154,0.314858,1,0
DB0-m29_o90_o490_f0_pts.sym.39_repeat,10.13929,7.79858,10.09830,0.663273,2454.07,482.777,1967.25,2965.98,679.286,0.2768,0.417325,1,0
DB0-m29_o90_o490_f0_pts.sym.41_repeat,8.69250,6.43549,8.68958,0.664162,2456.05,531.365,2163.49,3257.48,563.909,0.2296,0.345699,1,0
DB0-m29_o90_o500_f0_pts.sym.30_repeat,9.25697,7.52566,9.25697,0.722736,2206.14,426.451,1933.02,2674.58,522.414,0.2368,0.327644,1,0
DB0-m29_o90_o500_f0_pts.sym.4_repeat,9.15212,7.28851,8.92969,0.659795,2225.4,459.219,2063.53,3127.53,518.074,0.2328,0.352837,1,0
DB0-m29_o90_o500_f0_pts.sym.92_repeat,8.32678,6.28327,8.20081,0.718992,2217.93,414.075,1866.94,2596.61,454.675,0.205,0.285121,1,0
DB0-m29_o90_o510_f0_pts.sym.101_repeat,10.64224,9.43592,10.55969,0.562527,2740.24,568.149,2073.35,3685.78,811.112,0.296,0.526197,1,0
DB0-m29_o90_o51_f0_pts.sym.3_repeat,9.31054,8.24856,9.31054,0.578787,2617.36,576.238,2201.6,3803.82,789.397,0.3016,0.52109,1,0
DB0-m29_o90_o52_f0_pts.sym.140_repeat,9.80900,8.52844,9.63569,0.567953,2895.31,641.544,2215.8,3901.38,932.29,0.322,0.566949,1,0
DB0-m29_o90_o53_f0_pts.sym.89_repeat,10.14147,8.53247,10.10881,0.549182,3436.02,796.652,2318.53,4221.79,1091.28,0.3176,0.578315,1,0
DB0-m29_o90_o550_f0_pts.sym.53_repeat,10.53110,8.29381,10.53110,0.574423,3074.24,605.772,1970.48,3430.36,886.612,0.2884,0.502069,1,0
DB0-m29_o90_o55_f0_pts.sym.28_repeat,8.65996,6.71902,8.65996,0.641323,2750.88,601.058,2184.97,3406.97,563.93,0.205,0.319652,1,0
DB0-m29_o90_o570_f0_pts.sym.19_repeat,12.84733,9.66622,12.78354,0.541898,3347.61,636.511,1901.39,3508.75,1215.85,0.3632,0.670236,1,0
DB0-m29_o90_o82_f0_pts.sym.89_repeat,10.55224,9.50500,10.55224,0.691097,2471.95,436.975,1767.73,2557.87,680.775,0.2754,0.398497,1,0
DB0-m29_o90_o85_f0_pts.sym.21_repeat,10.28334,9.33949,10.28334,0.661203,2345.94,441.473,1881.86,2846.11,700.03,0.2984,0.451298,1,0
DB0-m29_o90_o90_f0_pts.sym.6_repeat,10.60909,9.29509,10.50054,0.628446,2643.14,492.987,1865.16,2967.89,767.039,0.2902,0.461774,1,0
DB0-m29_o90_o90_f0_pts.sym.72_repeat,11.30273,9.43703,11.30273,0.609775,2631.44,480.559,1826.22,2994.92,744.696,0.283,0.464105,1,0
DB0-m29_o90_o93_f0_pts.sym.124_repeat,8.65414,7.75281,8.65414,0.808985,2683.08,433.282,1614.87,1996.16,474.905,0.177,0.218793,1,1
DB0-m29_o90_o93_f0_pts.sym.47_repeat,9.74737,7.95776,9.72168,0.808891,2739.73,383.74,1400.65,1731.57,493.699,0.1802,0.222774,1,0
DB0-m29_o91_o108_f0_pts.sym.40_repeat,11.34042,10.63390,11.19422,0.657157,2988.08,487.847,1632.64,2484.4,851.004,0.2848,0.433382,1,0
DB0-m29_o91_o109_f0_pts.sym.95_repeat,10.15788,7.64730,10.09155,0.569198,3452.58,737.164,2135.11,3751.08,1126.92,0.3264,0.573438,1,0
DB0-m29_o91_o1470_f0_pts.sym.6_repeat,9.27405,5.62530,9.27405,0.701455,2883.76,649.537,2252.4,3211.04,626.929,0.2174,0.309927,1,0
DB0-m29_o91_o172_f0_pts.sym.3_repeat,15.12761,11.51230,14.83304,0.355818,7575.44,1298.19,1713.68,4816.18,4096.8,0.5408,1.51988,1,0
DB0-m29_o91_o420_f0_pts.sym.7_repeat,9.81264,6.01199,9.75641,0.599105,2933.41,695.858,2372.18,3959.54,851.863,0.2904,0.484723,1,0
DB0-m29_o91_o430_f0_pts.sym.36_repeat,10.57187,7.48045,10.57187,0.571034,3549.12,815.164,2296.81,4022.19,946.195,0.2666,0.466872,1,0
DB0-m29_o91_o430_f0_pts.sym.49_repeat,11.22929,7.49976,11.20803,0.537214,3546.9,835.455,2355.45,4384.57,1081.8,0.305,0.567744,1,0
DB0-m29_o91_o430_f0_pts.sym.88_repeat,11.10023,10.06989,11.06778,0.571808,3582.08,674.501,1882.99,3293.04,1122.62,0.3134,0.548086,1,0
DB0-m29_o91_o46_f0_pts.sym.3_repeat,7.55360,4.68509,7.53868,0.760959,2248.36,492.299,2189.59,2877.41,277.897,0.1236,0.162427,1,0
DB0-m29_o91_o510_f0_pts.sym.76_repeat,9.92318,8.10444,9.87403,0.634924,3205.12,612.547,1911.15,3010.04,778.845,0.243,0.382723,1,0
DB0-m29_o91_o52_f0_pts.sym.95_repeat,8.86498,6.88503,8.58679,0.651177,3408.34,754.946,2214.99,3401.52,626.454,0.1838,0.282258,1,0
DB0-m29_o91_o84_f0_pts.sym.53_repeat,9.00368,6.52672,8.95950,0.805236,2479.27,435.664,1757.23,2182.25,516.184,0.2082,0.258558,1,0
DB0-m29_o91_o85_f0_pts.sym.25_repeat,8.65176,6.68734,8.47939,0.637111,2719.3,639.744,2352.61,3692.61,658.614,0.2422,0.380154,1,0
DB0-m29_o92_o102_f0_pts.sym.17_repeat,8.98052,7.49631,8.95337,0.64197,3283.91,687.277,2092.86,3260.06,783.541,0.2386,0.371668,1,0
DB0-m29_o92_o172_f0_pts.sym.27_repeat,17.04918,12.87204,17.04434,0.340495,8838.14,1485.85,1681.18,4937.46,4995.32,0.5652,1.65994,1,0
DB0-m29_o92_o45_f0_pts.sym.29_repeat,10.36909,8.91703,10.36909,0.611787,3595.29,629.401,1750.63,2861.5,1085.78,0.302,0.493636,1,0
DB0-m29_o92_o45_f0_pts.sym.93_repeat,9.18080,8.15709,8.98347,0.57216,3550.87,808.356,2276.5,3978.78,1126.34,0.3172,0.55439,1,0
DB0-m29_o92_o46_f0_pts.sym.74_repeat,8.10777,5.65722,7.57714,0.724486,2639.11,564.087,2137.41,2950.25,458.677,0.1738,0.239894,1,0
DB0-m29_o92_o510_f0_pts.sym.44_repeat,10.02232,8.12305,9.91447,0.572301,3756.21,799.579,2128.69,3719.52,1075.78,0.2864,0.500436,1,0
DB0-m29_o92_o510_f0_pts.sym.6_repeat,9.83855,6.64536,9.53519,0.561298,3711.59,836.116,2252.72,4013.41,1066.71,0.2874,0.512028,1,0
DB0-m29_o92_o550_f0_pts.sym.23_repeat,10.62985,7.48949,10.62985,0.556493,4137.86,872.054,2107.5,3787.11,1142.88,0.2762,0.496322,1,1
DB0-m29_o92_o550_f0_pts.sym.7_repeat,10.39491,7.53125,10.39491,0.545701,4134.46,910.805,2202.96,4036.93,1168.4,0.2826,0.517866,1,0
DB0-m29_o92_o550_f0_pts.sym.9_repeat,10.52166,7.43571,10.52166,0.544281,4139.23,888.746,2147.13,3944.89,1150.71,0.278,0.510765,1,0
DB0-m29_o93_o143_f0_pts.sym.10_repeat,11.90629,9.99683,11.90629,0.543758,2700.29,554.235,2052.51,3774.67,935.919,0.3466,0.637416,1,0
DB0-m29_o93_o1470_f0_pts.sym.29_repeat,9.38221,8.07855,9.26246,0.728945,2282.57,481.233,2108.3,2892.25,603.967,0.2646,0.36299,1,0
DB0-m29_o93_o1470_f0_pts.sym.44_repeat,8.86920,6.02622,8.71397,0.737987,2295.65,470.7,2050.4,2778.37,444.438,0.1936,0.262335,1,0
DB0-m29_o93_o1510_f0_pts.sym.3_repeat,12.32646,9.44103,12.18243,0.437053,3718.77,726.879,1954.62,4472.29,1625.1,0.437,0.99988,1,0
DB0-m29_o93_o1510_f0_pts.sym.40_repeat,12.56305,8.61846,12.34197,0.476321,3696.75,746.192,2018.51,4237.7,1389.24,0.3758,0.788963,1,0
DB0-m29_o93_o1510_f0_pts.sym.71_repeat,12.36419,9.47781,12.36419,0.489794,3727.02,739.539,1984.26,4051.22,1460.25,0.3918,0.799928,1,0
DB0-m29_o93_o46_f0_pts.sym.59_repeat,7.34703,5.83586,7.34703,0.771888,1829.14,318.524,1741.39,2256.01,261.201,0.1428,0.185001,1,0
DB0-m29_o93_o47_f0_pts.sym.105_repeat,8.02267,6.84723,7.86994,0.766694,1962.87,341.641,1740.52,2270.16,305.815,0.1558,0.20321,1,2
DB0-m29_o93_o86_f0_pts.sym.14_repeat,10.05061,8.29511,10.04906,0.709834,2344.67,443.27,1890.55,2663.37,596.483,0.2544,0.358393,1,0
DB0-m29_o96_o100_f0_pts.sym.101_repeat,10.60999,8.53250,10.58727,0.544221,4032.92,884.541,2193.3,4030.17,1246.17,0.309,0.567784,1,0
DB0-m29_o96_o100_f0_pts.sym.14_repeat,10.60742,8.54033,10.60742,0.527967,4179.05,951.243,2276.22,4311.29,1313.89,0.3144,0.595492,1,0
DB0-m29_o96_o100_f0_pts.sym.1_repeat,10.76222,8.77096,10.76222,0.531369,4052.3,889.281,2194.51,4129.92,1308.89,0.323,0.607864,1,0
DB0-m29_o96_o100_f0_pts.sym.28_repeat,10.77981,8.77906,10.72588,0.537416,4053.1,887.899,2190.67,4076.3,1278.35,0.3154,0.586882,1,0
DB0-m29_o96_o100_f0_pts.sym.52_repeat,10.60370,8.06084,10.60370,0.551852,4215.16,940.651,2231.59,4043.82,1226.61,0.291,0.527315,1,0
DB0-m29_o96_o100_f0_pts.sym.81_repeat,10.71932,8.22091,10.71932,0.543478,4240.4,931.181,2195.97,4040.6,1239.05,0.2922,0.537649,1,0
DB0-m29_o96_o102_f0_pts.sym.31_repeat,10.13944,9.10461,10.11728,0.524,3969.56,846.408,2132.25,4069.17,1353.62,0.341,0.650764,1,0
DB0-m29_o96_o102_f0_pts.sym.71_repeat,10.53650,8.89028,10.42604,0.525951,3954.83,852.585,2155.81,4098.88,1403.96,0.355,0.674968,1,0
DB0-m29_o96_o102_f0_pts.sym.73_repeat,10.57256,8.44024,10.57256,0.549051,3788.44,820.2,2165.01,3943.18,1247.91,0.3294,0.599944,1,0
DB0-m29_o96_o102_f0_pts.sym.95_repeat,10.36875,8.83151,10.36875,0.527772,4026.21,817.785,2031.15,3848.54,1362.47,0.3384,0.641186,1,0
DB0-m29_o96_o106_f0_pts.sym.20_repeat,13.05572,10.37344,12.93753,0.478771,6103.21,1258.08,2061.35,4305.5,2514.52,0.412,0.860536,1,0
DB0-m29_o96_o110_f0_pts.sym.60_repeat,10.76838,9.45228,10.76838,0.542142,4088.04,824.942,2017.94,3722.16,1374.4,0.3362,0.620133,1,0
DB0-m29_o96_o1470_f0_pts.sym.110_repeat,8.89731,8.14988,8.89731,0.541181,3772.97,857.56,2272.9,4199.89,1140.95,0.3024,0.558778,1,0
DB0-m29_o96_o1470_f0_pts.sym.125_repeat,9.41243,8.10701,8.87323,0.541881,3768.1,796.958,2115.01,3903.09,1208.81,0.3208,0.592012,1,0
DB0-m29_o96_o1470_f0_pts.sym.127_repeat,10.43384,8.22769,8.94646,0.541027,3774.05,783.773,2076.74,3838.52,1210.71,0.3208,0.592946,1,0
DB0-m29_o96_o1470_f0_pts.sym.59_repeat,10.19604,8.16612,8.95796,0.538977,3785.49,830.601,2194.17,4070.99,1143.22,0.302,0.560321,1,0
DB0-m29_o96_o1490_f0_pts.sym.100_repeat,8.75324,8.00350,8.75324,0.563422,3712.42,804.573,2167.25,3846.59,1037.99,0.2796,0.496254,1,0
DB0-m29_o96_o1490_f0_pts.sym.44_repeat,10.58380,7.48427,10.42514,0.546724,3752.97,824.976,2198.2,4020.67,1137.15,0.303,0.55421,1,0
DB0-m29_o96_o1490_f0_pts.sym.62_repeat,10.82223,7.99620,10.80702,0.536337,3875.18,790.415,2039.69,3802.99,1347.79,0.3478,0.648472,1,0
DB0-m29_o96_o1490_f0_pts.sym.6_repeat,8.94350,7.65592,8.66025,0.567111,3799.8,809.648,2130.77,3757.23,1098.14,0.289,0.5096,1,0
DB0-m29_o96_o1490_f0_pts.sym.84_repeat,9.20696,7.33250,9.18875,0.588074,3749.14,865.103,2307.47,3923.77,794.069,0.2118,0.360159,1,0
DB0-m29_o96_o1490_f0_pts.sym.85_repeat,10.54495,7.53781,9.84554,0.546524,3757.34,812.996,2163.75,3959.12,1174.55,0.3126,0.571979,1,0
DB0-m29_o96_o1490_f0_pts.sym.94_repeat,10.70219,7.98246,10.43545,0.531298,3861.94,801.967,2076.59,3908.53,1333.14,0.3452,0.64973,1,0
DB0-m29_o96_o150_f0_pts.sym.124_repeat,11.59889,9.98123,11.59889,0.554918,3922.18,894.952,2281.77,4111.91,1075.46,0.2742,0.494127,1,0
DB0-m29_o96_o150_f0_pts.sym.131_repeat,11.93695,11.09750,11.93695,0.520443,3897.73,905.165,2322.29,4462.14,1194.26,0.3064,0.588729,1,0
DB0-m29_o96_o1530_f0_pts.sym.101_repeat,10.41512,7.52069,10.41512,0.531531,3910.22,835.819,2137.52,4021.45,1336.51,0.3418,0.643048,1,0
DB0-m29_o96_o1530_f0_pts.sym.102_repeat,10.67955,8.39887,10.67955,0.520259,4177.04,931.03,2228.92,4284.26,1343.34,0.3216,0.618154,1,0
DB0-m29_o96_o1530_f0_pts.sym.4_repeat,9.79048,7.35167,9.79048,0.539719,3909.5,854.083,2184.64,4047.73,1204.91,0.3082,0.571038,1,0
DB0-m29_o96_o1530_f0_pts.sym.88_repeat,10.65598,8.26404,10.65598,0.528645,4167.36,922.074,2212.61,4185.44,1358.56,0.326,0.61667,1,0
DB0-m29_o96_o420_f0_pts.sym.44_repeat,10.45299,7.00175,10.37901,0.54343,3699.29,821.474,2220.62,4086.31,1112.01,0.3006,0.553153,1,0
DB0-m29_o96_o420_f0_pts.sym.5_repeat,8.68795,7.34099,8.66148,0.573142,3687.36,861.155,2335.43,4074.78,920.364,0.2496,0.435494,1,0
DB0-m29_o96_o420_f0_pts.sym.81_repeat,8.79451,7.55556,8.79451,0.546844,3679.19,866.277,2354.53,4305.66,1039,0.2824,0.516417,1,0
DB0-m29_o96_o430_f0_pts.sym.24_repeat,10.99159,10.36406,10.99159,0.476489,4640.56,968.414,2086.85,4379.64,1814.46,0.391,0.820586,1,0
DB0-m29_o96_o450_f0_pts.sym.5_repeat,9.83592,7.64630,9.43141,0.531887,4060.82,865.794,2132.07,4008.5,1229.62,0.3028,0.569294,1,0
DB0-m29_o96_o450_f0_pts.sym.68_repeat,10.73532,8.62422,10.73532,0.486882,4115.04,828.808,2014.09,4136.72,1602.4,0.3894,0.799783,1,0
DB0-m29_o96_o470_f0_pts.sym.31_repeat,9.51929,7.43818,9.35093,0.587323,3405.74,785.723,2307.05,3928.08,923.638,0.2712,0.461756,1,0
DB0-m29_o96_o470_f0_pts.sym.49_repeat,8.81021,6.94941,8.81021,0.571772,3585.69,823.776,2297.4,4018.04,943.754,0.2632,0.460324,1,1
DB0-m29_o96_o470_f0_pts.sym.59_repeat,8.80804,6.94505,8.80804,0.577387,3591.03,804.308,2239.77,3879.15,941.568,0.2622,0.454114,1,1
DB0-m29_o96_o470_f0_pts.sym.88_repeat,9.55226,6.93111,9.55226,0.54916,3581.96,827.381,2309.86,4206.16,1063.13,0.2968,0.540462,1,0
DB0-m29_o96_o47_f0_pts.sym.83_repeat,8.94047,7.97050,8.94047,0.653258,3214.62,701.531,2182.31,3340.66,714.289,0.2222,0.340142,1,0
DB0-m29_o96_o490_f0_pts.sym.48_repeat,8.72584,7.99087,8.72131,0.574734,3711.58,813.857,2192.75,3815.25,1072.65,0.289,0.502841,1,0
DB0-m29_o96_o490_f0_pts.sym.5_repeat,9.73719,7.45957,9.72690,0.588241,3513.51,743.382,2115.78,3596.79,988.702,0.2814,0.478375,1,0
DB0-m29_o96_o490_f0_pts.sym.98_repeat,8.44465,6.86438,8.44465,0.589835,3771.63,843.813,2237.26,3793.03,984.396,0.261,0.442497,1,0
DB0-m29_o96_o49_f0_pts.sym.46_repeat,9.66373,7.12487,9.64741,0.637124,3280.5,740.422,2257.04,3542.54,711.213,0.2168,0.340279,1,0
DB0-m29_o96_o510_f0_pts.sym.100_repeat,10.82128,9.12811,10.80876,0.475868,4199.96,873.993,2080.96,4372.97,1563.22,0.3722,0.78215,1,0
DB0-m29_o96_o530_f0_pts.sym.32_repeat,13.79552,11.59311,13.73026,0.465032,5730.25,1076.61,1878.83,4040.2,2329.92,0.4066,0.874348,1,0
DB0-m29_o96_o54_f0_pts.sym.68_repeat,11.68305,9.28632,11.05472,0.541002,5106.95,1201.24,2352.17,4347.8,1560.69,0.3056,0.564877,1,0
DB0-m29_o96_o86_f0_pts.sym.112_repeat,10.89411,9.63038,10.88611,0.541932,4055.99,752.679,1855.72,3424.27,1413.92,0.3486,0.643254,1,0
DB0-m29_o96_o86_f0_pts.sym.125_repeat,11.09049,9.52170,11.05781,0.542704,4050.22,774.277,1911.69,3522.53,1398.14,0.3452,0.636074,1,0
DB0-m29_o96_o86_f0_pts.sym.40_repeat,10.08315,8.24730,9.63742,0.574048,3791.34,819.179,2160.66,3763.89,1199.58,0.3164,0.551173,1,0
DB0-m29_o97_o110_f0_pts.sym.29_repeat,10.65460,8.64148,10.65460,0.691435,2686.35,477.248,1776.57,2569.39,694.153,0.2584,0.373716,1,0
DB0-m29_o97_o110_f0_pts.sym.46_repeat,10.56635,9.22744,10.55959,0.659615,2674.58,494.538,1849.03,2803.2,740.859,0.277,0.419942,1,0
