0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,filename
0.0,6.762021,4.180089,0.0,0.0,5.7056694,5.6785936,7.886647,0.0,0.0,0.0,5.894247,5.4730916,6.902142,6.4569645,6.3592024,6.5242934,7.257957,6.2381477,0.0,4.3513727,3.6897159,0.0,4.461784,0.0,0.0,0.0,0.0,0.0,3.4587188,0.0,5.924783,0.0,6.543517,4.597669,7.2067657,0.0,0.0,4.532775,7.335625,0.0,0.0,3.3777542,0.0,7.5373244,0.0,0.0,4.4376445,0.0,5.054773,0.0,0.0,5.957988,5.7135744,0.0,0.0,5.2317357,0.0,0.0,4.438117,5.3116,0.0,4.953394,0.0,0.0,8.21717,8.925563,0.0,0.0,6.3214245,0.0,5.7421737,2.1213503,0.0,6.541994,0.0,0.0,0.0,5.571162,0.0,0.0,0.0,5.7773037,0.0,4.6754637,8.4088335,4.6479535,5.0929284,0.0,0.0,7.386344,0.0,5.3723183,0.0,4.5901113,0.0,0.0,0.0,5.2866254,4.4084115,0.0,7.8058004,0.0,4.030477,0.0,4.94812,9.035474,0.0,4.3679395,4.652168,6.8977623,4.939951,0.0,0.0,0.0,0.0,4.8901725,0.0,0.0,4.768504,0.0,6.9019628,0.0,4.8193274,7.4145236,0.0,0.0,6.7293844,DB0-m3_o11_o29_f0_pcu.sym.88_repeat.cif
0.0,3.4165823,0.82223874,0.0,0.0,1.1188043,1.6519096,6.3745933,0.0,0.0,0.0,0.86554456,3.8262823,5.115328,4.7463655,3.185286,4.845393,4.262566,3.193186,0.0,0.835147,7.626659,0.0,0.28651664,0.0,0.0,0.0,0.0,0.0,2.4575255,0.0,3.8667648,2.7742407,3.1995077,0.4073574,4.4819574,0.0,0.0,3.556698,4.779394,0.0,0.0,0.65602684,0.0,3.8638868,0.0,0.0,0.8763662,0.0,1.4973984,0.0,0.0,3.257546,3.9583616,0.0,0.0,2.1425824,0.0,0.0,2.7122722,3.5627747,0.0,2.3363326,0.0,0.0,6.362464,5.192946,0.0,0.0,3.4889648,1.0412925,1.0793113,4.9106927,0.0,5.6200123,0.0,0.0,0.0,2.4070857,0.0,0.0,0.0,2.605173,0.0,2.527546,4.9354963,0.56263417,3.8398912,0.0,0.0,4.224341,0.0,1.1572347,0.0,2.7655935,0.0,0.0,0.0,1.2025965,1.6891042,0.0,5.5217357,0.0,0.46252036,0.0,3.1971269,4.9204516,0.0,3.03488,0.0,3.8673913,3.4288518,0.0,0.0,0.0,0.0,2.2428415,0.0,0.0,1.4893767,0.0,3.884368,0.0,4.979703,4.2483664,0.0,0.0,4.6602535,DB0-m2_o11_o20_f0_nbo.sym.25_repeat.cif
0.0,5.758996,3.180896,0.0,0.0,4.415966,4.541126,7.6391954,0.0,0.0,0.0,4.4408994,5.0384073,6.464064,6.067523,5.542647,6.070299,6.481059,5.3863597,0.0,3.365543,5.090823,0.0,3.200292,0.0,0.0,0.0,0.0,0.0,3.1429253,0.0,5.4811893,0.7659642,5.6486173,3.4240048,6.4862714,0.0,0.0,4.3219986,6.7075815,0.0,0.0,2.6067708,0.0,6.5996304,0.0,0.0,3.4111133,0.0,4.0996833,0.0,0.0,5.227394,5.254638,0.0,0.0,4.3856945,0.0,0.0,4.0174136,4.945763,0.0,4.2465115,0.0,0.0,7.8217034,8.006101,0.0,0.0,5.618682,0.0,4.449557,3.0810237,0.0,6.402111,0.0,0.0,0.0,4.7099643,0.0,0.0,0.0,4.879678,0.0,3.9775934,7.5734043,3.4604583,4.8031363,0.0,0.0,6.593988,0.0,4.2609234,0.0,4.0691814,0.0,0.0,0.0,4.1062703,3.6573575,0.0,7.2923107,0.0,2.9797676,0.0,4.548771,7.964026,0.0,4.1080317,3.0340016,6.123355,4.582267,0.0,0.0,0.0,0.0,4.0934935,0.0,0.0,3.8532135,0.0,6.1534944,0.0,4.978146,6.61968,0.0,0.0,6.2124066,DB0-m29_o81_o92_f0_pts.sym.27_repeat.cif
0.0,1.3893338,0.0,0.0,0.0,0.0,0.0,4.7446294,0.0,0.0,0.0,0.0,2.89288,3.733259,3.4824524,1.0828536,3.7621562,2.2379103,1.2750707,0.0,0.0,8.50797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9233986,0.0,2.2178538,3.9596975,1.1500129,0.0,2.727766,0.0,0.0,2.694929,2.8421655,0.0,0.0,0.0,0.0,1.5063215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3697199,2.4992568,0.0,0.0,0.3931662,0.0,0.0,1.5539466,2.4250336,0.0,0.65534365,0.0,0.0,4.853488,2.7140064,0.0,0.0,1.644132,2.8001711,0.0,6.022445,0.0,4.615937,0.0,0.0,0.0,0.325025,0.0,0.0,0.0,0.6196958,0.0,1.2370505,2.2953622,0.0,2.8665128,0.0,0.0,2.0683384,0.0,0.0,0.0,1.5983706,0.0,0.0,0.0,0.0,0.34376076,0.0,3.863462,0.0,0.0,0.0,2.0046213,2.1278064,0.0,2.1617644,0.0,1.5864851,2.3513582,0.8296803,0.0,0.0,0.0,0.64594835,0.0,0.0,0.0,0.0,1.7638782,0.0,4.6494074,1.834405,0.0,2.795459,2.9412572,DB0-m3_o9_o11_f0_nbo.sym.9_repeat.cif
0.0,7.8702583,5.479505,0.0,0.0,7.393832,7.0673985,7.8471184,0.0,0.0,0.0,7.6630244,5.8936877,7.1399517,6.6917186,7.203608,6.860905,8.043839,7.242053,0.0,5.591889,1.2977049,0.0,6.2135835,0.0,0.0,0.0,0.0,0.0,3.7080321,0.0,6.208337,0.0,7.49498,6.0408607,7.831808,0.0,0.0,4.6003437,7.8904433,0.0,0.0,4.403775,0.0,8.529709,0.0,0.0,5.755285,0.0,6.2008348,0.0,0.0,6.733769,6.078789,0.0,0.0,6.2721276,0.0,0.0,4.853044,5.534473,0.0,5.6942396,0.0,0.0,8.316362,9.745601,0.0,0.0,7.008277,0.0,7.392363,0.46621656,0.0,6.3165903,0.0,0.0,0.0,6.487335,0.0,0.0,0.0,6.766482,0.0,5.369101,9.166301,6.234916,5.2530503,0.0,0.0,8.192279,0.0,6.745383,0.0,5.136668,0.0,0.0,0.0,6.793012,5.237766,0.0,8.110772,0.0,5.432866,0.0,5.3112884,10.125374,0.0,4.494541,6.8686166,7.6309996,5.1552444,0.0,0.0,0.0,0.0,5.792216,0.0,0.0,5.9419026,0.0,7.589601,0.0,4.2771487,8.148508,0.0,0.0,7.140049,DB1-Cu2O8N2-ADC_A-BDC_A_No632_repeat.cif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1038835,0.0,0.0,0.0,0.0,1.5503378,1.7588303,1.6722522,0.0,2.2210045,0.0,0.0,0.0,0.0,8.097952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92549634,0.0,0.0,4.539241,0.0,0.0,0.58317673,0.0,0.0,1.3569517,0.37656972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47296152,0.0,0.0,0.0,0.0,0.0,0.10083929,0.8095343,0.0,0.0,0.0,0.0,2.4535098,0.0,0.0,0.0,0.0,4.242047,0.0,6.3477116,0.0,2.8895242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4165256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5925138,0.0,0.0,0.0,0.40317383,0.0,0.0,0.9693068,0.0,0.0,1.0520644,2.8640616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5708506,0.0,0.0,5.4279428,0.6940658,DB0-m3_o17_o17_f0_pcu.sym.6_repeat.cif
0.0,1.8845513,0.0,0.0,0.0,0.0,0.0,5.209125,0.0,0.0,0.0,0.0,3.120985,4.1118937,3.8030233,1.5858461,4.0445733,2.7600574,1.7484609,0.0,0.0,8.413549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0737119,0.0,2.6525273,3.7302868,1.6518723,0.0,3.1616333,0.0,0.0,2.9459968,3.337387,0.0,0.0,0.0,0.0,2.0716274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8520161,2.9051516,0.0,0.0,0.81366926,0.0,0.0,1.8438324,2.7192242,0.0,1.0673068,0.0,0.0,5.261863,3.329705,0.0,0.0,2.101431,2.3991227,0.0,5.797144,0.0,4.891041,0.0,0.0,0.0,0.8473958,0.0,0.0,0.0,1.1017314,0.0,1.577162,2.9736228,0.0,3.1224349,0.0,0.0,2.601703,0.0,0.0,0.0,1.9030004,0.0,0.0,0.0,0.0,0.641958,0.0,4.297124,0.0,0.0,0.0,2.3095531,2.8254802,0.0,2.372645,0.0,2.1775422,2.623809,0.34733993,0.0,0.0,0.0,1.0518032,0.0,0.0,0.086019024,0.0,2.2948732,0.0,4.7806883,2.4582796,0.0,2.1144693,3.3936923,DB0-m2_o3_o7_f0_pcu.sym.49_repeat.cif
0.0,5.5081024,2.931959,0.0,0.0,4.0964,4.242165,7.545628,0.0,0.0,0.0,4.076924,4.916602,6.332662,5.955761,5.3205743,5.9514723,6.279141,5.167561,0.0,3.1241446,5.4064417,0.0,2.8814137,0.0,0.0,0.0,0.0,0.0,3.0456731,0.0,5.352814,0.982122,5.4053764,3.1279328,6.295131,0.0,0.0,4.253023,6.5329623,0.0,0.0,2.4094346,0.0,6.343838,0.0,0.0,3.1576545,0.0,3.8646529,0.0,0.0,5.037956,5.127072,0.0,0.0,4.1692023,0.0,0.0,3.8954453,4.829986,0.0,4.0685835,0.0,0.0,7.6994524,7.7505417,0.0,0.0,5.4325175,0.0,4.1333356,3.2876363,0.0,6.3482304,0.0,0.0,0.0,4.4907894,0.0,0.0,0.0,4.657119,0.0,3.8057768,7.3405085,3.1720204,4.721212,0.0,0.0,6.3812103,0.0,3.9720788,0.0,3.9294248,0.0,0.0,0.0,3.8174748,3.4596727,0.0,7.143171,0.0,2.7233524,0.0,4.4308887,7.673985,0.0,4.0251627,2.643071,5.9154477,4.4843493,0.0,0.0,0.0,0.0,3.9031148,0.0,0.0,3.6163418,0.0,5.9540153,0.0,4.9996805,6.4066234,0.0,0.0,6.0743694,DB0-m3_o38_o39_f0_fof.sym.20_repeat.cif
0.0,1.8711034,0.0,0.0,0.0,0.0,0.0,5.1987247,0.0,0.0,0.0,0.0,3.1165426,4.1028233,3.7965574,1.5715315,4.0369096,2.7465644,1.7361872,0.0,0.0,8.415589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0700698,0.0,2.641138,3.7373648,1.6390108,0.0,3.1509535,0.0,0.0,2.9390354,3.3234587,0.0,0.0,0.0,0.0,2.0554538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8396698,2.894876,0.0,0.0,0.80234843,0.0,0.0,1.8363014,2.7118425,0.0,1.0570463,0.0,0.0,5.2513375,3.3141997,0.0,0.0,2.0883396,2.4092016,0.0,5.803274,0.0,4.8826113,0.0,0.0,0.0,0.83489925,0.0,0.0,0.0,1.0893055,0.0,1.5681995,2.955719,0.0,3.1164541,0.0,0.0,2.5866368,0.0,0.0,0.0,1.8945535,0.0,0.0,0.0,0.0,0.6337471,0.0,4.286192,0.0,0.0,0.0,2.3001113,2.8081455,0.0,2.367988,0.0,2.161619,2.6165934,0.35981655,0.0,0.0,0.0,1.0410177,0.0,0.0,0.074643314,0.0,2.2798553,0.0,4.7770414,2.442081,0.0,2.1324313,3.3828871,DB1-Cu2O8-irmof10_A-TDPAT_No9_repeat.cif
0.0,0.49450532,0.0,0.0,0.0,0.0,0.0,3.8171566,0.0,0.0,0.0,0.0,2.4284546,3.0141578,2.843508,0.14839934,3.1920345,1.262287,0.44300643,0.0,0.0,8.4928055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5931023,0.0,1.4199471,4.2752304,0.22154272,0.0,1.9021449,0.0,0.0,2.2062848,1.915469,0.0,0.0,0.0,0.0,0.50793016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45920902,1.7178891,0.0,0.0,0.0,0.0,0.0,1.0177705,1.8443604,0.0,0.0,0.0,0.0,4.020206,1.576884,0.0,0.0,0.8361405,3.4268367,0.0,6.2859225,0.0,4.0572896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038703,1.0397081,0.0,2.3634293,0.0,0.0,1.1088653,0.0,0.0,0.0,1.0045063,0.0,0.0,0.0,0.0,0.0,0.0,3.0332773,0.0,0.0,0.0,1.4224811,0.8594345,0.0,1.7365835,0.0,0.51286626,1.858032,1.6472638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77481586,0.0,4.335612,0.6834427,0.0,3.9117188,2.064095,DB0-m3_o7_o20_f0_nbo.sym.27_repeat.cif
0.0,1.9098312,0.0,0.0,0.0,0.0,0.0,5.2320194,0.0,0.0,0.0,0.0,3.1332984,4.130474,3.8208542,1.612097,4.0577917,2.7865012,1.7727873,0.0,0.0,8.40542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0801578,0.0,2.674534,3.717135,1.6780766,0.0,3.1845832,0.0,0.0,2.957231,3.3621807,0.0,0.0,0.0,0.0,2.101167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8756948,2.9247177,0.0,0.0,0.8360073,0.0,0.0,1.8590567,2.7343526,0.0,1.0884031,0.0,0.0,5.2806005,3.3606303,0.0,0.0,2.1242821,2.3768268,0.0,5.784381,0.0,4.904396,0.0,0.0,0.0,0.8751222,0.0,0.0,0.0,1.1273953,0.0,1.5942588,3.007222,0.0,3.1352756,0.0,0.0,2.62697,0.0,0.0,0.0,1.917479,0.0,0.0,0.0,0.0,0.6583761,0.0,4.3189673,0.0,0.0,0.0,2.3239615,2.8615024,0.0,2.3838913,0.0,2.2072282,2.6375844,0.32243982,0.0,0.0,0.0,1.0724354,0.0,0.0,0.10766724,0.0,2.3211746,0.0,4.7845664,2.490029,0.0,2.0792804,3.4175808,DB0-m3_o11_o25_f0_pcu.sym.16_repeat.cif
0.0,6.0968795,3.5082445,0.0,0.0,4.8359976,4.9196486,7.748232,0.0,0.0,0.0,4.9197025,5.1932373,6.6304173,6.2136507,5.823517,6.235179,6.7528777,5.6764555,0.0,3.6914296,4.669293,0.0,3.6085103,0.0,0.0,0.0,0.0,0.0,3.2565722,0.0,5.6438923,0.4842255,5.9540634,3.8102038,6.7399497,0.0,0.0,4.4065924,6.9316144,0.0,0.0,2.857477,0.0,6.921494,0.0,0.0,3.745912,0.0,4.418039,0.0,0.0,5.480613,5.4207816,0.0,0.0,4.668195,0.0,0.0,4.165287,5.0809855,0.0,4.483436,0.0,0.0,7.983309,8.328505,0.0,0.0,5.8635645,0.0,4.876246,2.793183,0.0,6.476044,0.0,0.0,0.0,5.0024104,0.0,0.0,0.0,5.1827383,0.0,4.21782,7.867346,3.848807,4.914653,0.0,0.0,6.868499,0.0,4.6286864,0.0,4.2496924,0.0,0.0,0.0,4.494744,3.9138186,0.0,7.484567,0.0,3.326845,0.0,4.6915298,8.334868,0.0,4.2066092,3.554261,6.3941402,4.7158947,0.0,0.0,0.0,0.0,4.358578,0.0,0.0,4.1564884,0.0,6.415733,0.0,4.9429855,6.896285,0.0,0.0,6.400658,DB0-m3_o115_o21_f0_fsc.sym.7_repeat.cif
0.0,2.9539294,0.38542032,0.0,0.0,0.49368647,1.1319968,6.0454435,0.0,0.0,0.0,0.22543997,3.5692947,4.8106813,4.4498224,2.7084901,4.5836473,3.813594,2.7613108,0.0,0.37554014,7.929171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403914,0.0,3.5105245,3.0776496,2.7194364,0.0,4.0645165,0.0,0.0,3.3893845,4.3530183,0.0,0.0,0.31275883,0.0,3.3265386,0.0,0.0,0.3903265,0.0,0.9893165,0.0,0.0,2.8487313,3.676219,0.0,0.0,1.7237043,0.0,0.0,2.4560506,3.2851012,0.0,1.9445727,0.0,0.0,6.013878,4.6168466,0.0,0.0,3.0679896,1.4367377,0.43478835,5.1619363,0.0,5.386209,0.0,0.0,0.0,1.9606632,0.0,0.0,0.0,2.1668165,0.0,2.2544577,4.3711114,0.04287413,3.6096942,0.0,0.0,3.7270024,0.0,0.59638804,0.0,2.5062675,0.0,0.0,0.0,0.6499251,1.3470879,0.0,5.1381373,0.0,0.024646234,0.0,2.9042668,4.282971,0.0,2.7908156,0.0,3.3974602,3.1691294,0.0,0.0,0.0,0.0,1.9072076,0.0,0.0,1.0440348,0.0,3.4120278,0.0,4.8989725,3.7420602,0.0,0.5415178,4.295704,DB13-dia-Syn034966_repeat.cif
0.0,2.2593656,0.0,0.0,0.0,0.0,0.31502175,5.530326,0.0,0.0,0.0,0.0,3.285896,4.373174,4.0369496,1.9752321,4.2303762,3.1375675,2.103347,0.0,0.0,8.285841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1756487,0.0,2.9669235,3.5265548,2.0368934,0.0,3.48416,0.0,0.0,3.1169124,3.7057617,0.0,0.0,0.0,0.0,2.5054092,0.0,0.0,0.0,0.0,0.20281799,0.0,0.0,2.206335,3.190569,0.0,0.0,1.1345131,0.0,0.0,2.0615785,2.9234753,0.0,1.3751572,0.0,0.0,5.5332847,3.7834523,0.0,0.0,2.4426627,2.0683556,0.0,5.589738,0.0,5.0770817,0.0,0.0,0.0,1.2483401,0.0,0.0,0.0,1.4858347,0.0,1.830542,3.4692764,0.0,3.3082116,0.0,0.0,3.000362,0.0,0.0,0.0,2.124835,0.0,0.0,0.0,0.0,0.87579656,0.0,4.6000214,0.0,0.0,0.0,2.5252934,3.3434937,0.0,2.5242958,0.0,2.626149,2.8264582,0.0,0.0,0.0,0.0,1.3583492,0.0,0.0,0.40865806,0.0,2.693806,0.0,4.8405886,2.920456,0.0,1.5721805,3.727465,DB0-m2_o2_o29_f0_nbo.sym.20_repeat.cif
0.0,1.5744799,0.0,0.0,0.0,0.0,0.0,4.9229765,0.0,0.0,0.0,0.0,2.980773,3.8780015,3.6020489,1.2716838,3.8709347,2.4348588,1.4532422,0.0,0.0,8.48386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9835858,0.0,2.380916,3.8805094,1.3385513,0.0,2.8891604,0.0,0.0,2.7948518,3.0301652,0.0,0.0,0.0,0.0,1.7193855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551606,2.6550252,0.0,0.0,0.5506109,0.0,0.0,1.6644841,2.5368092,0.0,0.81124026,0.0,0.0,5.0153856,2.946691,0.0,0.0,1.8167001,2.6576552,0.0,5.945541,0.0,4.723621,0.0,0.0,0.0,0.5180522,0.0,0.0,0.0,0.79816866,0.0,1.3672624,2.5526917,0.0,2.9642854,0.0,0.0,2.2703712,0.0,0.0,0.0,1.7168288,0.0,0.0,0.0,0.0,0.45541376,0.0,4.029719,0.0,0.0,0.0,2.1219878,2.3907373,0.0,2.2418306,0.0,1.8121972,2.4555042,0.64977205,0.0,0.0,0.0,0.79534876,0.0,0.0,0.0,0.0,1.9664618,0.0,4.704192,2.069208,0.0,2.5447376,3.114475,DB0-m2_o9_o27_f0_pcu.sym.3_repeat.cif
0.0,1.9346575,0.0,0.0,0.0,0.0,0.0,5.253442,0.0,0.0,0.0,0.0,3.1436424,4.147516,3.8344948,1.6370527,4.0707245,2.8119323,1.7956486,0.0,0.0,8.399037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087483,0.0,2.6953542,3.7041514,1.703843,0.0,3.205757,0.0,0.0,2.9696422,3.3860254,0.0,0.0,0.0,0.0,2.1296964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8985717,2.9441104,0.0,0.0,0.85714275,0.0,0.0,1.8734795,2.7486193,0.0,1.1083249,0.0,0.0,5.299384,3.3907397,0.0,0.0,2.1471694,2.3567393,0.0,5.771757,0.0,4.916766,0.0,0.0,0.0,0.9005291,0.0,0.0,0.0,1.1512432,0.0,1.610262,3.0407455,0.0,3.1468575,0.0,0.0,2.6542838,0.0,0.0,0.0,1.9327011,0.0,0.0,0.0,0.0,0.673326,0.0,4.3384676,0.0,0.0,0.0,2.3388157,2.8946059,0.0,2.3932807,0.0,2.2362058,2.6512198,0.29810494,0.0,0.0,0.0,1.0923669,0.0,0.0,0.12854694,0.0,2.3469343,0.0,4.790302,2.519702,0.0,2.0440404,3.4390037,DB0-m2_o1_o25_f0_nbo.sym.57_repeat.cif
0.0,3.0252473,0.44971162,0.0,0.0,0.58779824,1.211466,6.095796,0.0,0.0,0.0,0.32275823,3.6052277,4.8573084,4.4932604,2.7821977,4.62468,3.88201,2.8273733,0.0,0.44618744,7.888924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3567088,0.0,3.565923,3.0336313,2.7912953,0.0,4.128595,0.0,0.0,3.416343,4.4188666,0.0,0.0,0.36239865,0.0,3.408312,0.0,0.0,0.46600282,0.0,1.0700322,0.0,0.0,2.9124126,3.7186415,0.0,0.0,1.7863418,0.0,0.0,2.4950712,3.3258405,0.0,2.004329,0.0,0.0,6.070281,4.7040386,0.0,0.0,3.1326375,1.3779129,0.53302044,5.1263113,0.0,5.424646,0.0,0.0,0.0,2.027845,0.0,0.0,0.0,2.2319796,0.0,2.2987387,4.459322,0.120308295,3.6447327,0.0,0.0,3.802023,0.0,0.682877,0.0,2.543777,0.0,0.0,0.0,0.7347593,1.4014062,0.0,5.1962676,0.0,0.091564864,0.0,2.948357,4.3802915,0.0,2.8247175,0.0,3.469158,3.2073615,0.0,0.0,0.0,0.0,1.9587961,0.0,0.0,1.1121596,0.0,3.4835591,0.0,4.9111223,3.8203995,0.0,0.4479143,4.3508916,DB0-m3_o11_o23_f0_pcu.sym.147_repeat.cif
0.0,5.62049,3.044569,0.0,0.0,4.240691,4.375589,7.5890274,0.0,0.0,0.0,4.2388015,4.9741554,6.3912325,6.0086174,5.4213433,6.003566,6.3708544,5.2651424,0.0,3.2298188,5.266519,0.0,3.0241168,0.0,0.0,0.0,0.0,0.0,3.0908916,0.0,5.41037,0.8860959,5.515537,3.2614293,6.381352,0.0,0.0,4.282693,6.612904,0.0,0.0,2.498499,0.0,6.4589815,0.0,0.0,3.2722974,0.0,3.9684534,0.0,0.0,5.1238203,5.1860147,0.0,0.0,4.2657466,0.0,0.0,3.9506748,4.882054,0.0,4.150125,0.0,0.0,7.7548532,7.866973,0.0,0.0,5.515708,0.0,4.2753186,3.1967068,0.0,6.370411,0.0,0.0,0.0,4.590296,0.0,0.0,0.0,4.7574854,0.0,3.8821752,7.4461007,3.3002,4.758689,0.0,0.0,6.479093,0.0,4.100195,0.0,3.9914618,0.0,0.0,0.0,3.9465706,3.5460663,0.0,7.209326,0.0,2.8365347,0.0,4.4844394,7.8046293,0.0,4.063984,2.8179343,6.010287,4.5280743,0.0,0.0,0.0,0.0,3.9875228,0.0,0.0,3.7218513,0.0,6.04418,0.0,4.991146,6.5048714,0.0,0.0,6.1375847,DB0-m29_o99_o51_f0_pts.sym.29_repeat.cif
0.0,1.9359332,0.0,0.0,0.0,0.0,0.0,5.2554445,0.0,0.0,0.0,0.0,3.1455328,4.1489663,3.8357515,1.6381937,4.0709386,2.8124912,1.7962873,0.0,0.0,8.397381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0878005,0.0,2.696534,3.703732,1.7052089,0.0,3.2066975,0.0,0.0,2.9703658,3.3874364,0.0,0.0,0.0,0.0,2.1319368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899465,2.9442725,0.0,0.0,0.8584741,0.0,0.0,1.8747165,2.749094,0.0,1.1099286,0.0,0.0,5.3006506,3.3926513,0.0,0.0,2.1483586,2.3549461,0.0,5.770756,0.0,4.916985,0.0,0.0,0.0,0.9019826,0.0,0.0,0.0,1.153284,0.0,1.6112814,3.042479,0.0,3.1480744,0.0,0.0,2.654898,0.0,0.0,0.0,1.9331934,0.0,0.0,0.0,0.0,0.6741499,0.0,4.340004,0.0,0.0,0.0,2.3389182,2.8972056,0.0,2.394483,0.0,2.2388988,2.652725,0.29730186,0.0,0.0,0.0,1.0929633,0.0,0.0,0.12961954,0.0,2.348311,0.0,4.789933,2.520987,0.0,2.042048,3.4411857,DB0-m3_o14_o19_f0_nbo.sym.88_repeat.cif
0.0,1.8427476,0.0,0.0,0.0,0.0,0.0,5.171728,0.0,0.0,0.0,0.0,3.1027012,4.0811787,3.7777267,1.542652,4.021741,2.7168665,1.7088989,0.0,0.0,8.424526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0614305,0.0,2.6164806,3.7515714,1.609105,0.0,3.124993,0.0,0.0,2.9249442,3.2956533,0.0,0.0,0.0,0.0,2.0235922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8117932,2.872025,0.0,0.0,0.7778386,0.0,0.0,1.8192824,2.695171,0.0,1.0330248,0.0,0.0,5.2291927,3.2783334,0.0,0.0,2.0620272,2.43504,0.0,5.818629,0.0,4.867546,0.0,0.0,0.0,0.8037673,0.0,0.0,0.0,1.0602696,0.0,1.5488774,2.9171124,0.0,3.1012032,0.0,0.0,2.55625,0.0,0.0,0.0,1.8778946,0.0,0.0,0.0,0.0,0.6154756,0.0,4.262066,0.0,0.0,0.0,2.2841463,2.767137,0.0,2.355674,0.0,2.1273267,2.6006825,0.38880742,0.0,0.0,0.0,1.017332,0.0,0.0,0.04978879,0.0,2.2501497,0.0,4.771266,2.4066417,0.0,2.1734252,3.3562996,DB1-Cu2N8-AZO_B-irmof7_B_No270_repeat.cif
0.0,7.5635624,5.106952,0.0,0.0,6.8843803,6.67328,7.895294,0.0,0.0,0.0,7.149838,5.7940135,7.124665,6.653861,6.9944234,6.7847967,7.811825,6.935168,0.0,5.215287,2.0776148,0.0,5.673725,0.0,0.0,0.0,0.0,0.0,3.6405182,0.0,6.1570945,0.0,7.227302,5.6345077,7.6622744,0.0,0.0,4.6141148,7.7777743,0.0,0.0,4.099271,0.0,8.262142,0.0,0.0,5.378485,0.0,5.849076,0.0,0.0,6.5144186,6.0008926,0.0,0.0,5.9588547,0.0,0.0,4.7494073,5.504912,0.0,5.5041428,0.0,0.0,8.331925,9.553759,0.0,0.0,6.8260565,0.0,6.8833513,1.0084095,0.0,6.4194336,0.0,0.0,0.0,6.235145,0.0,0.0,0.0,6.5105357,0.0,5.2016263,8.963814,5.757149,5.2187552,0.0,0.0,7.9807534,0.0,6.346207,0.0,4.9802847,0.0,0.0,0.0,6.353208,5.0002255,0.0,8.061395,0.0,5.005241,0.0,5.2102036,9.852233,0.0,4.4943247,6.202522,7.460692,5.126027,0.0,0.0,0.0,0.0,5.5356727,0.0,0.0,5.5918565,0.0,7.434429,0.0,4.4692926,7.9715104,0.0,0.0,7.048337,DB1-Cu2O8N2-DPAC_A-irmof14_A_No506_repeat.cif
